grid_id,lat,lon,total_vehicles,avg_speed,total_pce_volume,total_crawling,cluster
37.9833_23.7336,37.98328286666666,23.733559666666668,2,14.72588,7.5,0,2
37.9833_23.7338,37.983260630000004,23.73384785875,5,5.2376524374999995,36.0,35,2
37.9833_23.7339,37.98326620621084,23.73391908402612,3048,6.9163526649448785,277450.0,182102,2
37.9833_23.734,37.98329924940115,23.73400310965888,3337,5.505775113876077,624140.0,380799,0
37.9833_23.7341,37.983329629467775,23.73408081886484,3331,5.418490599700286,315674.5,213373,2
37.9833_23.7342,37.9833429687895,23.734163363767195,271,11.164492537868622,19846.5,10125,2
37.9833_23.7343,37.983339184178064,23.734297427737182,46,10.230020182494869,3361.5,1877,2
37.9833_23.7344,37.983324174878405,23.73442112597148,3618,10.613909355857437,242206.5,126234,2
37.9833_23.7345,37.98327839168555,23.73447111386075,3492,12.292981098607214,165108.0,65823,2
37.9833_23.7346,37.983336472322506,23.73463831046931,125,18.859437545126355,1556.0,221,2
37.9833_23.7347,37.983301150295176,23.734684835765826,187,15.617162249918007,12168.0,3000,2
37.9833_23.7348,37.98325333333333,23.734752,1,18.390633333333334,1.5,0,2
37.9833_23.7352,37.98325893075918,23.735233054660007,511,24.05422925517574,5247.0,0,2
37.9833_23.7353,37.9832898543403,23.735292361194222,451,22.102205342833734,15286.5,1807,2
37.9833_23.7354,37.98333219784709,23.735373037048603,279,20.168380441372783,6633.5,433,2
37.9834_23.7263,37.983363490711845,23.72633024218508,418,20.728298436042024,4540.5,2237,1
37.9834_23.7264,37.983390080253216,23.726418323697644,2058,21.789527943485947,46370.5,8600,1
37.9834_23.7265,37.98341508841623,23.726516722663046,4925,22.728417308380507,118782.5,2970,1
37.9834_23.7266,37.98342429008065,23.726601090864715,8270,22.220055894915806,235620.0,43053,0
37.9834_23.7267,37.9834319236831,23.726681670335907,3571,16.92370929362915,116207.0,53172,1
37.9834_23.7268,37.98344523343858,23.72676510961913,92,6.608270706269741,10233.5,8739,1
37.9834_23.7269,37.9834466884058,23.7268841352657,3,9.963824154589371,32.0,0,1
37.9834_23.7271,37.98343975,23.7270575,1,17.55120833333333,6.0,0,1
37.9834_23.7278,37.983397647980894,23.72782134965849,2370,17.482782909684623,136293.0,27291,1
37.9834_23.7279,37.98342741814319,23.727858199022528,1174,14.255941178826388,30875.5,10012,1
37.9834_23.7286,37.98343952606735,23.728640360497614,348,14.90806519711455,4894.5,4817,1
37.9834_23.7287,37.98341412981117,23.72871385320391,10140,14.496258848958615,450500.0,144633,0
37.9834_23.7288,37.98339031084849,23.728789947304783,11636,13.288859927039786,667433.0,207334,0
37.9834_23.7289,37.983358032854035,23.728857973146937,1904,13.992895451064243,16388.0,4900,1
37.9834_23.7291,37.98337217325218,23.729141501314945,305,18.982300031057264,4574.5,1373,1
37.9834_23.7292,37.98339543197936,23.7292066999808,5901,19.783413447984994,212183.5,36667,0
37.9834_23.7293,37.983406839647834,23.729271661615876,5567,25.77386470147253,197083.5,63485,0
37.9834_23.7294,37.98338776147057,23.72935840797655,20,14.296039293935554,192.5,40,1
37.9834_23.7301,37.98342045719032,23.730127917705236,29,13.352136079698028,824.5,130,1
37.9834_23.7302,37.98342133791491,23.730225657671493,6733,38.03685622730517,74212.5,22714,0
37.9834_23.7303,37.98339978842444,23.730299273321684,12744,37.85906850390024,259989.5,5224,0
37.9834_23.7304,37.983384661055666,23.730392655623113,5147,14.848730948136147,270971.5,156658,0
37.9834_23.7305,37.98338305586061,23.730493623148654,29,9.729035414345162,1149.5,590,1
37.9834_23.7306,37.98335882476124,23.730581308543282,26,8.13104176872859,426.0,220,1
37.9834_23.7307,37.98336364030637,23.730704340441527,339,21.105058039897663,5879.0,0,1
37.9834_23.7308,37.983395527648575,23.730795025690885,282,25.307286481854845,5280.5,0,1
37.9834_23.7309,37.98343507775757,23.730875280643172,17,30.56021742130973,184.0,0,1
37.9834_23.7314,37.98344057784634,23.731441864102507,91,28.13286510284741,686.0,0,2
37.9834_23.7315,37.98339167459664,23.73148877930431,107,28.87679574490544,3962.5,0,2
37.9834_23.7326,37.98344765492063,23.732647178412698,6,10.340091476190477,23.0,0,2
37.9834_23.7327,37.98343080995864,23.732732423454706,1205,16.57918602840683,61616.0,25501,2
37.9834_23.7328,37.98340046967777,23.732810348100166,7088,12.421890309558918,566764.5,238060,0
37.9834_23.7329,37.98337125344096,23.73286890897226,3827,9.431925013339619,177880.0,106222,2
37.9834_23.733,37.98335762217604,23.73303048655151,1447,4.051406285270425,108946.5,81502,2
37.9834_23.7331,37.983390830766695,23.7330998927912,1660,6.258732663780251,247331.5,162945,2
37.9834_23.7332,37.98342369560355,23.73318509991763,1840,6.942239096699001,175798.0,136012,2
37.9834_23.7333,37.98342586555716,23.73328069310241,194,13.52884767969065,6377.0,4024,2
37.9834_23.7334,37.98343058425806,23.733375180412903,58,7.058114316866359,7950.5,5163,2
37.9834_23.7335,37.9834374435762,23.733523724576273,15,18.320938845476558,716.5,268,2
37.9834_23.7336,37.983437299694195,23.733563380733944,6,20.218308205912333,102.5,8,2
37.9834_23.734,37.98335198299533,23.734045520698757,29,8.941291609485765,19141.5,7916,2
37.9834_23.7341,37.983368323891526,23.734119239648315,3114,4.712047249771504,348981.5,247021,2
37.9834_23.7342,37.98340096562198,23.73420175283329,3406,4.378891296111798,741132.0,536838,0
37.9834_23.7343,37.98342093800624,23.734300759607518,5892,12.082545808752773,222596.5,101843,0
37.9834_23.7344,37.98338656168745,23.73438116343849,3815,6.743505297605831,430445.5,267962,0
37.9834_23.7345,37.9833909376064,23.734475001716802,108,3.728373887154537,4885.5,4014,2
37.9834_23.7346,37.98340839966341,23.734591697728018,191,7.604875235063843,28879.0,15462,2
37.9834_23.7347,37.983355630363036,23.734655174917492,54,16.499363366336635,290.0,33,2
37.9834_23.7354,37.98335794162578,23.73541965301033,224,17.75145149001857,4031.0,675,2
37.9834_23.7355,37.983385455497825,23.735466653806565,113,13.745310072036068,2967.5,1133,2
37.9835_23.7265,37.983469545767015,23.72652920795739,298,13.756638593557124,4115.5,1269,1
37.9835_23.7266,37.98350193314915,23.726608542921536,6169,14.509082100305672,192933.0,74038,0
37.9835_23.7267,37.98349156231383,23.726704917742225,8987,21.660711007500733,244128.5,14263,0
37.9835_23.7268,37.98350905575394,23.726799078921186,9818,20.566007208705216,390131.0,68588,0
37.9835_23.7269,37.98352672001996,23.72689364364326,6014,16.18995563696253,215588.0,80600,0
37.9835_23.727,37.983532935098964,23.726978383066022,515,2.5726224909052497,127325.0,157949,1
37.9835_23.7271,37.98352790525964,23.727064961492633,7,13.672878788230603,122.0,75,1
37.9835_23.7278,37.9834945705616,23.727828441079403,1341,15.759513028592243,66828.0,27025,1
37.9835_23.7279,37.983510513578935,23.72787056465931,2229,12.503223080697833,160029.0,53178,1
37.9835_23.728,37.98351486956522,23.727954717391302,2,27.539771739130437,23.0,0,1
37.9835_23.7283,37.983549,23.7283425,1,7.8379642857142855,7.0,0,1
37.9835_23.7284,37.98353764274191,23.72840126234151,8,4.352102253302411,5291.5,10304,1
37.9835_23.7285,37.98353854173983,23.728520624499165,22,8.475212329868434,757.0,761,1
37.9835_23.7286,37.98351686661306,23.72862105258573,8687,17.690099671224164,288009.0,54221,0
37.9835_23.7287,37.98349409193185,23.728694058413616,12804,14.969950257477844,630755.0,155578,0
37.9835_23.7288,37.98346807845581,23.72876146973311,3002,13.387019974055212,58257.5,26883,1
37.9835_23.7289,37.98348976844983,23.728886609722764,9,30.118769159182612,471.0,5,1
37.9835_23.729,37.98354179761905,23.729022511904763,1,10.230760714285715,42.0,0,1
37.9835_23.7291,37.98350421686314,23.72912468167832,5,22.680965036963038,55.5,0,1
37.9835_23.7292,37.983502345560005,23.729216683585413,2961,13.898159748227254,205117.0,84782,1
37.9835_23.7293,37.98350170499191,23.729283086831753,6173,28.18636752527671,211844.5,26714,0
37.9835_23.7294,37.98352319897414,23.729363113596122,41,12.212752363745954,8044.0,15021,1
37.9835_23.73,37.98352907776137,23.73003007823305,21,10.79100703462071,8275.5,16046,1
37.9835_23.7301,37.983527744468304,23.73012907895644,4482,34.369049157665714,46060.5,20005,1
37.9835_23.7302,37.98350359912425,23.730201984251657,12573,36.38392895427286,259134.5,3270,0
37.9835_23.7303,37.98348969207835,23.730291726877574,5926,19.68961929115027,269677.0,125202,0
37.9835_23.7304,37.98346950578375,23.73036428832288,57,4.01222207415552,60424.5,55653,1
37.9835_23.7305,37.98346318168477,23.730457477298664,7,9.370967870035111,89.0,56,1
37.9835_23.7308,37.98345630147058,23.730830360294117,6,24.367886470588235,26.5,0,1
37.9835_23.7309,37.98346979938813,23.73091385138194,13,30.62317267732711,216.0,0,1
37.9835_23.731,37.98350584310196,23.730993802887543,9,30.273639401753712,228.5,0,1
37.9835_23.7311,37.98353873455882,23.731068917366947,6,35.049746264005606,61.5,0,1
37.9835_23.7313,37.98353741448609,23.73134144179615,9,17.535842178767076,126.5,0,1
37.9835_23.7314,37.98349402845608,23.731401549479102,100,26.99161761343571,3850.5,99,2
37.9835_23.7315,37.983453,23.7314515,2,45.1949,2.5,0,2
37.9835_23.7322,37.98353796,23.732234279999997,1,13.41,12.5,0,2
37.9835_23.7323,37.98349794629058,23.732321262151075,23,8.717360816801415,582.0,141,2
37.9835_23.7324,37.9835270201134,23.732383511815335,36,11.713503866567267,897.5,65,2
37.9835_23.7326,37.98353451877316,23.732638467019395,628,8.595870837583917,28347.5,8484,2
37.9835_23.7327,37.983507687334836,23.732710484043807,7082,17.59995730478135,348808.5,75923,0
37.9835_23.7328,37.98348278749992,23.732773793150425,5835,17.334215399532212,183219.5,53363,0
37.9835_23.7329,37.98346412666502,23.73286215106171,8,11.88267442864057,137.5,152,2
37.9835_23.733,37.983529063846454,23.733027779475126,82,9.665357775166472,4730.5,1269,2
37.9835_23.7331,37.983499881828585,23.733103064988256,344,19.992600409564538,17632.5,1827,2
37.9835_23.7332,37.98346424025435,23.733226229634305,1613,11.779870605670165,81759.5,31957,2
37.9835_23.7333,37.98349661040128,23.733297006531416,1486,13.738980154958279,118466.0,54891,2
37.9835_23.7334,37.98352972255024,23.733387815830348,1604,13.627007502857586,75932.5,42334,2
37.9835_23.7335,37.98352941254904,23.7334643952847,126,9.346180800086834,13316.0,9745,2
37.9835_23.7336,37.983508746772706,23.733578699976945,58,18.047484266943293,1818.5,9,2
37.9835_23.7337,37.98352446774194,23.733690587096774,11,19.67532322580645,298.0,6,2
37.9835_23.7338,37.983536075,23.733768325,4,24.591562500000002,38.0,0,2
37.9835_23.7342,37.98352256585679,23.734234944615636,2838,19.18379384852119,47109.0,10796,2
37.9835_23.7343,37.9834826987832,23.73429283696196,5943,18.446068020665027,202328.0,15302,0
37.9835_23.7344,37.983500186778954,23.73439972521519,3797,14.245963841643777,261936.5,77136,2
37.9835_23.7345,37.98353095018352,23.734476568522446,3842,15.723769116645013,142423.0,50613,2
37.9835_23.7346,37.98353544585178,23.734560138117207,257,20.25721562607904,10603.0,612,2
37.9835_23.7347,37.98353495266272,23.734673325443786,29,19.1744899408284,461.5,0,2
37.9836_23.7252,37.983609911392406,23.72521258227848,2,20.347824050632912,166.5,13,1
37.9836_23.7258,37.983617499999994,23.725832785714285,1,50.04138571428571,7.0,0,1
37.9836_23.7266,37.983590761018306,23.726620295722796,2194,4.498869485407029,427256.0,364756,1
37.9836_23.7267,37.98359129162586,23.726691549062636,1556,6.531432724021078,219478.5,181411,1
37.9836_23.7268,37.98355920493397,23.726809344480955,4238,17.79861740976505,48491.0,12719,1
37.9836_23.7269,37.98357426636402,23.72690681769893,9653,24.112596760382715,226615.0,19906,0
37.9836_23.727,37.98359700522626,23.72700586389843,10878,20.723243164028567,464468.0,101864,0
37.9836_23.7271,37.98362265254177,23.727097005187364,10166,18.52579849299731,307854.0,118010,0
37.9836_23.7272,37.983634139385615,23.727184257799273,2338,6.463064933030938,210965.0,212919,1
37.9836_23.7273,37.98364490237061,23.727277276144036,11,15.262150565456414,21077.0,27814,1
37.9836_23.7274,37.98364883333333,23.727410833333334,1,6.703399999999999,3.0,0,1
37.9836_23.7276,37.98364507317073,23.727618146341463,1,12.423726829268292,20.5,0,1
37.9836_23.7277,37.98364543163483,23.727719492039142,5,7.9516355481073475,152.0,220,1
37.9836_23.7278,37.983594673252455,23.72783547039689,531,12.679388886425713,20707.5,14243,1
37.9836_23.7279,37.983599059561286,23.727893451724,2654,10.401191847007736,254711.0,92688,1
37.9836_23.728,37.98363475587202,23.727974247600805,73,6.570784750466434,11767.5,19627,1
37.9836_23.7281,37.983596875797105,23.72810175973707,5,4.75053223264492,380.0,312,1
37.9836_23.7282,37.9835745655827,23.728202278331075,4,5.536898946503012,310.5,258,1
37.9836_23.7283,37.983627880024024,23.728335033840892,29,3.8416054926990415,874.5,939,1
37.9836_23.7284,37.983640255387655,23.728395044669227,2446,1.9436961722400543,347677.5,333246,1
37.9836_23.7285,37.983624932929295,23.728507352007973,9300,13.574783682721662,425942.5,142044,0
37.9836_23.7286,37.98359635967641,23.728597106377393,13409,15.774284158654098,633833.0,106900,0
37.9836_23.7287,37.98358007886304,23.728668891363785,4566,12.664093234256857,103115.5,54371,1
37.9836_23.7288,37.983580115141955,23.72878144164038,24,7.184634069400631,997.5,513,1
37.9836_23.7289,37.983568644067795,23.728891372881357,3,6.0953196610169496,396.5,284,1
37.9836_23.729,37.983556072289154,23.72897656626506,1,9.049404819277107,41.5,0,1
37.9836_23.7291,37.983551000000006,23.7291455,2,20.60085,2.0,0,1
37.9836_23.7292,37.98359674878538,23.72923025733234,2358,8.800419182335755,230043.5,147388,1
37.9836_23.7293,37.98360558039833,23.729291481785246,7321,17.749339016036345,426251.0,173617,0
37.9836_23.7294,37.98360635543976,23.729369287293462,93,13.92221102016025,29353.0,54140,1
37.9836_23.7299,37.98364545407908,23.729944493760428,11,13.691441881047716,69.0,74,1
37.9836_23.73,37.983634662149036,23.7300329542554,3263,26.048675643948997,31121.5,9005,1
37.9836_23.7301,37.983606301747486,23.730105733524873,11561,31.93944623381311,278667.5,7411,0
37.9836_23.7302,37.98359296172212,23.730188984453367,7724,23.60226839094502,245105.5,62796,0
37.9836_23.7303,37.98356277419736,23.730265308688764,158,14.151975723287702,17882.0,15481,1
37.9836_23.7304,37.98356416294698,23.730362348355346,3,3.7863335121537247,347.5,618,1
37.9836_23.7309,37.98355,23.730949,1,42.0762,1.0,0,1
37.9836_23.731,37.98357657142857,23.731014172380952,2,33.770441047619045,46.0,0,1
37.9836_23.7311,37.98358372157899,23.731117015929872,9,31.05691322189035,215.0,91,1
37.9836_23.7312,37.98363322996835,23.731203854508507,114,9.00455342934673,14902.0,10227,1
37.9836_23.7313,37.98361451200552,23.73129603638285,94,15.142497976200374,4270.0,1532,1
37.9836_23.7314,37.983566560380496,23.731357111001262,43,29.26424563297295,323.5,0,2
37.9836_23.7321,37.98361234285714,23.732126457142858,1,13.89712857142857,17.5,0,2
37.9836_23.7322,37.98357609164421,23.732213578167116,2,17.335925876010783,30.0,0,2
37.9836_23.7323,37.98359997617149,23.732327675989215,3,11.18898231943495,122.0,44,2
37.9836_23.7324,37.98357454090392,23.732422441235748,39,12.096376730582394,1050.5,109,2
37.9836_23.7325,37.98361935332599,23.732513849686274,89,4.371766459215358,50279.0,66836,2
37.9836_23.7326,37.983613623387605,23.732614600437568,6542,21.161684449534278,189701.0,39683,0
37.9836_23.7327,37.983585922652935,23.732683451560234,6404,23.523638304770447,195769.5,26323,0
37.9836_23.7328,37.98356729529199,23.732770146913044,11,14.821022036182999,172.0,106,2
37.9836_23.7329,37.9836317046161,23.73291232257017,34,0.37846140570633263,21619.5,21038,2
37.9836_23.733,37.983634890406535,23.733034121826005,338,12.277095140959197,19222.0,4246,2
37.9836_23.7331,37.983612088722374,23.73311247260284,255,12.367482369483406,4039.0,243,2
37.9836_23.7332,37.98357671639505,23.733190591583313,12,13.08139201590287,20575.5,20175,2
37.9836_23.7333,37.98356200702427,23.733311270274584,4,22.788119412515965,53.0,72,2
37.9836_23.7334,37.98356177426972,23.73342571506977,1536,18.055585637642878,39526.5,8580,2
37.9836_23.7335,37.98359783690647,23.733498176039713,1687,17.17152372382339,93594.0,15775,2
37.9836_23.7336,37.98363349006686,23.73357735588663,1723,19.68586715671666,40266.5,4917,2
37.9836_23.7337,37.98363523754879,23.73366970231915,70,23.279079568696332,2859.5,338,2
37.9836_23.7338,37.98362846322122,23.7337840669948,70,13.020844189226143,2816.0,831,2
37.9836_23.7339,37.98363195185185,23.733885081481482,12,22.01457740740741,252.5,14,2
37.9836_23.734,37.98364214285714,23.733963285714285,1,36.547000000000004,7.0,0,2
37.9836_23.7341,37.983640440328095,23.73414118718729,1711,20.54914868859895,16348.5,2112,2
37.9836_23.7342,37.98359818736235,23.7342015587442,3210,16.101649118207057,227282.5,85069,2
37.9836_23.7343,37.98357005564962,23.734267706305225,393,9.877038229441336,60736.5,49247,2
37.9836_23.7344,37.983557911824384,23.734437450892486,197,7.8485599599194025,36201.0,32506,2
37.9836_23.7345,37.98356637472148,23.73451027310324,3685,14.199906059084224,151568.0,66022,2
37.9836_23.7346,37.9836018215996,23.73460083024549,3723,16.59984204721371,214378.5,46676,2
37.9836_23.7347,37.98363600361854,23.734674523271522,3491,17.01411651668007,85732.5,16398,2
37.9836_23.7348,37.98364657570884,23.734757935727902,180,20.724937831784608,4105.5,0,2
37.9836_23.7349,37.98364665217391,23.734854347826086,7,20.860773913043477,20.5,0,2
37.9837_23.7252,37.98371452678572,23.72522875,3,38.865847321428575,131.0,0,1
37.9837_23.7253,37.98373056424581,23.725285039106147,13,24.524412290502795,188.5,0,1
37.9837_23.7254,37.98372390909091,23.72535663636364,1,24.68773636363636,11.0,0,1
37.9837_23.7258,37.9836615,23.725847,1,49.665625,2.0,0,1
37.9837_23.7259,37.9837091875,23.7258611875,1,48.8576,8.0,0,1
37.9837_23.7266,37.983686469352755,23.726636432833395,2143,11.459331509545153,163953.5,74528,1
37.9837_23.7267,37.983703978186476,23.726663544592803,2397,14.640853090316975,89195.0,36061,1
37.9837_23.7268,37.983658825,23.72675465,2,25.460595,7.0,0,1
37.9837_23.7269,37.98365841964286,23.726906514285716,3,5.9443225,48.0,48,1
37.9837_23.727,37.98365434816261,23.727043004215336,570,21.779690629903428,6119.0,2411,1
37.9837_23.7271,37.98367291664823,23.727115014756244,8360,22.492925550042813,185798.5,51410,0
37.9837_23.7272,37.983694805305966,23.727199543232423,11030,19.431143739208736,485808.0,122638,0
37.9837_23.7273,37.983711293717924,23.72729375538894,11252,13.977640558705156,536949.5,257918,0
37.9837_23.7274,37.98373660853927,23.72738332267837,5160,19.793332346405304,90048.0,12187,1
37.9837_23.7275,37.98372735840969,23.72747793964701,171,10.100277597508251,25563.5,49229,1
37.9837_23.7276,37.98370859276711,23.72758182999004,10,10.274557106118694,355.0,361,1
37.9837_23.7277,37.98371683287562,23.727722037095052,21,7.6633164858953755,17221.0,33655,1
37.9837_23.7278,37.983710281759286,23.72781529567613,781,9.502912239793211,67355.5,47709,1
37.9837_23.7279,37.98368830077967,23.727918840313034,3538,10.268453685979896,150777.0,46875,1
37.9837_23.728,37.98370774693344,23.72800029217289,4577,8.027600761279693,434194.0,231926,0
37.9837_23.7281,37.983719615385716,23.72810633496419,7368,9.847723268641023,536535.5,281365,0
37.9837_23.7282,37.98371036280923,23.728201562272766,9296,9.749082311663406,733614.5,411979,0
37.9837_23.7283,37.98369165086861,23.728303467655387,13318,8.127620141113852,1153245.0,716478,0
37.9837_23.7284,37.98370205050874,23.728401443525566,13453,13.800637603562894,812148.0,232281,0
37.9837_23.7285,37.983681563077354,23.728497607789414,10894,10.36503773358798,682394.0,289398,0
37.9837_23.7286,37.98368659074927,23.728592614176172,4025,7.11547720698952,154398.0,179825,1
37.9837_23.7287,37.98369683058228,23.72867321630252,238,8.423324965734496,38053.0,57296,1
37.9837_23.7291,37.983717000000006,23.729148666666664,1,11.204766666666666,1.5,0,1
37.9837_23.7292,37.983694547666595,23.729241296047586,1206,4.262713980270001,175171.5,146613,1
37.9837_23.7293,37.983705560064244,23.72928726873185,8262,10.847383304889181,691961.5,424481,0
37.9837_23.7294,37.98371854687577,23.729362723039788,1723,23.097014635518388,40994.5,24818,1
37.9837_23.7295,37.983748500000004,23.729493,1,8.0073,1.0,0,1
37.9837_23.7296,37.98374526855937,23.729624653433994,40,11.972893060078725,811.0,257,1
37.9837_23.7297,37.983738734729215,23.729699683564032,37,10.361256230488761,9059.0,15999,1
37.9837_23.7298,37.98372972992011,23.729800153268204,42,13.25691124969182,35467.0,68444,1
37.9837_23.7299,37.98373359612922,23.72992416959681,5181,22.937110360096785,74369.5,18576,1
37.9837_23.73,37.98370825294729,23.730004441986498,11500,25.407090294116504,348652.0,34676,0
37.9837_23.7301,37.98369793670476,23.730092769590737,9261,18.655152605227762,396937.0,110664,0
37.9837_23.7302,37.98366657164844,23.730165837553955,857,13.929495807374298,28144.5,22783,1
37.9837_23.7311,37.98370749135185,23.731123172751364,171,13.106710102642555,24575.0,17050,1
37.9837_23.7312,37.98367691158379,23.731173365400306,151,8.975517921414216,40443.0,28963,1
37.9837_23.7313,37.98366784614935,23.731317237737134,38,19.09826848323683,3337.0,2327,1
37.9837_23.7314,37.983684048228284,23.731386903278104,23,15.340183216069818,1531.5,212,1
37.9837_23.7315,37.98373393665824,23.731480523831024,16,14.408116614070202,595.0,0,1
37.9837_23.7316,37.983748500000004,23.731551,1,15.370000000000001,2.0,0,1
37.9837_23.7324,37.98372258268174,23.73243241055798,22,11.357865572230446,692.0,214,2
37.9837_23.7325,37.98370276096309,23.732514929778052,4489,12.701718812509915,252202.0,183524,0
37.9837_23.7326,37.98369145339092,23.7325900331578,7022,27.680507312767315,214425.0,6561,0
37.9837_23.7327,37.983659350984176,23.732656618309182,327,23.602376295955615,827.5,177,2
37.9837_23.7328,37.98374322580645,23.732845548387097,7,24.20631612903226,32.5,0,2
37.9837_23.7329,37.983733828672946,23.73293086754774,331,18.032589392076012,9966.0,719,2
37.9837_23.733,37.98368675395512,23.732999680935144,302,13.712662002664517,20306.5,14655,2
37.9837_23.7331,37.983655014619885,23.7330571125731,4,14.696554550438597,30.5,0,2
37.9837_23.7335,37.9836564375,23.73346175,1,11.4376625,16.0,0,2
37.9837_23.7336,37.98367534067215,23.73362170524453,1778,17.47743947400111,52137.0,6024,2
37.9837_23.7337,37.98370442692717,23.733699795906173,1775,17.725448235733086,90521.0,12971,2
37.9837_23.7338,37.98373464608931,23.733771993002932,1812,17.929712312268016,32367.0,5407,2
37.9837_23.7339,37.983730525798414,23.733895437675194,86,30.271223848577932,4196.0,690,2
37.9837_23.734,37.98374027628658,23.734034659008096,472,16.82881101869531,12792.5,13181,2
37.9837_23.7341,37.98371081330848,23.734103718896836,3191,13.471728745928687,271410.5,114241,2
37.9837_23.7342,37.98367353001154,23.73416900062283,1360,11.285959720879298,109093.0,89786,2
37.9837_23.7343,37.98371355308673,23.7343216952405,156,15.597047052139882,7633.0,1708,2
37.9837_23.7344,37.98370722118448,23.734358836250163,148,2.7195338192292584,21838.0,19577,2
37.9837_23.7346,37.98365342991197,23.734646843008214,27,13.180800398928202,3416.5,6674,2
37.9837_23.7347,37.983668088147084,23.734715209320463,3216,16.006544861248596,134495.5,48163,2
37.9837_23.7348,37.98370558977653,23.73479684089893,3172,15.542540964085282,202730.0,51481,2
37.9837_23.7349,37.983736143376674,23.73487034905814,2130,13.271688979123002,67082.0,19346,2
37.9837_23.735,37.98373950821355,23.73497621047228,140,11.282242299794662,4978.5,1476,2
37.9838_23.7252,37.98378956507937,23.725236068871254,5,35.64564958553792,113.5,0,1
37.9838_23.7253,37.983808898847926,23.725278047465437,25,40.00259396313364,684.5,0,1
37.9838_23.7254,37.98380507894737,23.725366605263158,2,37.053486842105265,24.5,0,1
37.9838_23.7259,37.98379991304348,23.72588447826087,1,44.682139130434784,11.5,0,1
37.9838_23.7266,37.98376637911759,23.726644932412977,702,14.88546763096716,33305.5,22431,1
37.9838_23.7267,37.98379941488975,23.72667462044139,3156,15.923134597592963,206907.0,74598,1
37.9838_23.7268,37.98376439084507,23.726779533890845,2,13.031940492957748,79.0,0,1
37.9838_23.7269,37.98378276923077,23.726859538461536,1,11.845776923076924,13.0,0,1
37.9838_23.7271,37.983754499999996,23.72713785,3,12.844883636363637,56.0,97,1
37.9838_23.7272,37.98376466379901,23.727226022362313,27,8.175259775006534,3512.0,2680,1
37.9838_23.7273,37.98376309294908,23.727317250208465,6080,21.831645405960963,114808.0,17520,1
37.9838_23.7274,37.983781829659094,23.72740593593239,11660,23.893261154415747,318822.0,8756,0
37.9838_23.7275,37.983801795255815,23.727500450316715,11858,22.714726844584135,401149.5,30112,0
37.9838_23.7276,37.98381445915359,23.727600284762044,11835,22.944603401774344,388205.0,17281,0
37.9838_23.7277,37.983807370331405,23.72770072305566,11876,21.07736987358566,453126.5,67693,0
37.9838_23.7278,37.983799914721864,23.727799642622422,11853,22.090631619957254,418583.5,38085,0
37.9838_23.7279,37.98378826274953,23.727899973443215,11118,21.020261530688888,410127.5,49218,0
37.9838_23.728,37.983777738858585,23.727999871156833,10480,19.373954822733584,410764.5,58560,0
37.9838_23.7281,37.98377132129794,23.728096571222515,9198,18.604214957615515,318882.5,54124,0
37.9838_23.7282,37.98376386198048,23.728198011436408,6248,17.507354152778152,245828.0,45399,0
37.9838_23.7283,37.983754934511786,23.72828232067167,4158,14.896778112546405,127936.0,31695,1
37.9838_23.7284,37.98377025214785,23.728376083004566,166,14.423771341571682,1330.0,664,1
37.9838_23.7285,37.98379991409763,23.72851328849201,29,14.554683852875037,814.5,345,1
37.9838_23.7286,37.983787169233445,23.728591618824755,56,10.897338814840351,14294.0,26030,1
37.9838_23.7287,37.983792396175176,23.72870176485242,209,8.365362884402014,42185.0,65759,1
37.9838_23.7289,37.983845159350516,23.728932568441422,3,8.873210388936089,88.0,90,1
37.9838_23.729,37.98384280625009,23.729017527825352,41,14.063385462516349,728.5,197,1
37.9838_23.7291,37.98383468428146,23.729105304110917,53,11.440208534481414,2751.0,3020,1
37.9838_23.7292,37.98380367271527,23.729237560563263,1520,8.325771260389619,50260.0,35638,1
37.9838_23.7293,37.983786547136496,23.72928982180445,8262,10.430036360982704,438326.5,257828,0
37.9838_23.7294,37.983816211708344,23.72938933182085,7701,21.366546308984223,219432.0,54240,0
37.9838_23.7295,37.983827121767305,23.729517924183604,6552,7.762210496342429,379090.0,369625,0
37.9838_23.7296,37.98382358796011,23.72959623199405,7845,6.545640391464434,830557.0,647505,0
37.9838_23.7297,37.98381635529675,23.729701528158603,10320,9.660702358776925,705294.5,415829,0
37.9838_23.7298,37.98381122968509,23.729798080014355,11907,12.671093489462253,747239.0,347515,0
37.9838_23.7299,37.98379759872917,23.729896291994912,13425,16.098548290523347,625815.0,202015,0
37.9838_23.73,37.983798088907136,23.729996657587368,7787,11.926071588282136,429352.0,202786,0
37.9838_23.7301,37.98380409023672,23.73008028378931,1352,3.4260145709398366,190282.5,263573,1
37.9838_23.7309,37.98384043174402,23.73092922966261,20,10.556168203710916,354.0,75,1
37.9838_23.731,37.98381818953453,23.731023973076073,262,11.760623741858913,45162.5,36347,1
37.9838_23.7311,37.98378061377523,23.731074834268256,223,10.727649555188545,54020.5,55100,1
37.9838_23.7312,37.983777320031706,23.73118024603594,2,11.475830338266384,97.0,172,1
37.9838_23.7313,37.983786239969135,23.731309307098762,2,14.147118209876542,105.0,162,1
37.9838_23.7314,37.98381463338414,23.731400318851627,3,12.898430030487805,131.5,21,1
37.9838_23.7315,37.98376664277427,23.731523597043623,17,13.499244103966056,865.0,179,1
37.9838_23.7316,37.98379721262216,23.73160027925343,15,14.222891637929035,1107.0,26,1
